RD_WRITE_DT,RD_RATING,RD_ITEM_NM,RD_CONTENT,RD_OPTION_SIZE,RD_OPTION_COLOR,RD_REVIEWER_INFO,RD_REVIEW_IMAGES,PRODUCT_TITLE
20240326,5,COLOR: BEIGE / SIZE: 66,착용감도 편하고 단추까지 고급스럽습니다! 가볍운 것도 너무 좋아요!,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240325,4,"COLOR: BEIGE / SIZE: 55사이즈약간 커요 (기타, 팔 둘레)핏오버핏이에요두께보통 두께예요","실물이 살짝 아쉽긴 한데요, 잘 입겠습니다^_^","약간 커요 (기타, 팔 둘레)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240325,5,COLOR: BEIGE / SIZE: 66,예뻐요 66인데 사이즈 잘 맞아요 고급스러워서 하객룩 같아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240324,5,COLOR: BLUE / SIZE: 55,블루색깔 촌스러울까봐 걱정했는데 받아보니 화사하게 이뻐요 청바지에 잘 어울려요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240323,5,COLOR: BEIGE / SIZE: 55,좋아요~~~~~~~,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240323,5,COLOR: BLUE / SIZE: 55,아주 살짝 크긴하지만 전체적으로 너무 예뻐요. 블루계열사길잘한거같아요,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240322,5,COLOR: BLUE / SIZE: 55,사진보다 훨씬 예쁩니다~~~,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240322,5,"COLOR: BEIGE / SIZE: 55사이즈약간 커요 (가슴, 소매길이)핏적당해요두께보통 두께예요",55반 사이즈 입는데 56도 넉넉하네요 예뻐요^^빨리 따뜻해져서 입고싶어요^^,"약간 커요 (가슴, 소매길이)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240322,5,COLOR: BLUE / SIZE: 55,온앤온트위드 완전 맘에 들어요. 핏도 예쁘고 색도 예뻐요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240321,5,COLOR: BEIGE / SIZE: 55,정장에도 캐주얼에도 다 잘어울리는 간절기 아이템. 고급스럽네요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240320,5,COLOR: BEIGE / SIZE: 66,오늘 입고 출근했는데 동료들이 멋지다고 해요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240320,5,COLOR: BEIGE / SIZE: 66,"원하는 블루색상은 사이즈가 없어서 베이지를 구매했는데요. 쿨톤이라 베이지톤이 썩 어울리는편은 아닌데 나쁘지않습니다. 실짜임이 좀 독특하네요 사진으로 봤을때 브라운톤의 줄무늬가 있는것 처럼 보이는것이 굵은 실이 들어가 있어서 그러네요. 금사가 섞여 있어서 고급진 짜임이고, 단추도 예쁩니다 라이트 블루와 아이보리 타이블라우스랑 매치했더니 잘어울리네요. 봄, 가을 잘 입을듯 합니다.",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240320,5,"COLOR: BLUE / SIZE: 55사이즈약간 커요 (총 기장, 가슴, 어깨, 팔 둘레, 소매길이)핏적당해요두께보통 두께예요",세일가에 완전득템했네요~~넘예뻐용~~,"약간 커요 (총 기장, 가슴, 어깨, 팔 둘레, 소매길이)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240319,5,COLOR: BLUE / SIZE: 55,색감이 예뻐요~ 날풀리면 잘 입을것 같아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240319,5,COLOR: BEIGE / SIZE: 55,생각보다얇네요가볍도좋음,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240318,5,COLOR: BLUE / SIZE: 55,색상 너무너무 예뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240317,5,COLOR: BEIGE / SIZE: 55,옷 고급지고 예뻐요^^ 배송도 빨랐습니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240317,5,COLOR: BLUE / SIZE: 66,얇긴하지만 디자인 색상 모두 마음에 듭니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240316,4,COLOR: BEIGE / SIZE: 66,굿~!!!!!!!!,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240315,5,COLOR: BLUE / SIZE: 55,이쁜 옷 좋은 가격에 득템해서 넘 좋네요. 블루색상 넘 독특하고 이쁩니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240310,5,COLOR: BLUE / SIZE: 66,77사이즈도 얼추 잘 맞아요~ 밋밋한 컬러가 아니라 포인트하기좋고 봄에 산뜻하게 입으수 있어 마음에 들어요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240307,5,COLOR: BLUE / SIZE: 55,이쁘고 이뻐요 봄이 왔으면ㅎ,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240305,5,COLOR: BEIGE / SIZE: 66,모델처럼 이쁘먼 너무 좋겠지만 만족합니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240228,5,COLOR: BLUE / SIZE: 66,색감과 디자인이 맘에 들어요. 좋아하는 핏이고 요즘 날씨에 자주 입을 수 있어요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240227,5,COLOR: BEIGE / SIZE: 55체형158cm47kg상의 S핏오버핏이에요사이즈많이 커요 (어깨)두께보통 두께예요,모델핏보고 팔만 길줄알았는데 저의 체구에는 어깨랑 전체폼 자체가 컸어요 ㅠㅠ 오버핏이라기보다는 66입은것 같아서 고민이네요,많이 커요 (어깨),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240225,4,"COLOR: BLUE / SIZE: 55핏오버핏이에요사이즈많이 커요 (가슴, 어깨)두께얇아요",색이 독특하고 예쁜데 저는 마른편이라 그런지 가슴부위가 너무 헐렁해서 핏이 아쉬워요,"많이 커요 (가슴, 어깨)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240224,5,COLOR: BLUE / SIZE: 55사이즈약간 커요 (어깨)핏적당해요두께보통 두께예요,사이즈 넉넉해요 핏 되게 입는것 보다 멋스럽습니다. 블루가 얌전하고 단추 디테일이 엔틱해요. 정장바지나 청바지 두루 잘 입어질 것 같아요~~,약간 커요 (어깨),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240224,4,COLOR: BEIGE / SIZE: 55사이즈약간 커요 (기타)핏적당해요두께보통 두께예요,이뻐요.만족합니다!,약간 커요 (기타),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240223,5,COLOR: BEIGE / SIZE: 66,갑자기 날씨가 추워져서 지금은 좀 입기 힘들지만 따뜻해지면 너무 잘 입을거같아요 예뻐요~,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240223,5,COLOR: BLUE / SIZE: 66,너무 예뻐요 ㅎㅎ 베이지도 사고싶네요 ㅠㅠ,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240223,5,COLOR: BLUE / SIZE: 55,저렴하게 올해 구매했네요. 작년에 찾아 헤매던 옷입니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240223,5,COLOR: BEIGE / SIZE: 55,블루색으로 교환했는데 너무너무 오래걸렸어요 차라리 반품하고 다시 주문하는게 나을뻔했구요 옷은 디자인 색 다 이뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240220,5,COLOR: BLUE / SIZE: 55,작년에 사고팠는데 품절이어어 아쉬웠던 보자마자 반가워서 구매했어요 역시나 맘에 들어요^^,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240220,5,COLOR: BEIGE / SIZE: 66,가볍게 걸치기 좋고 봄에 입기 좋은 두께입니다. 실물이 더 좋아요. 개인적으로는 블루는 발랄해보이고 베이지가 고급스럽습니다. 두 색상 다 이쁘고 두 개 다 사셔도 만족하실 듯 합니다.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240220,5,COLOR: BLUE / SIZE: 66,후기는 배신하지 않아요 너무너무 예뻐요^^*,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240220,5,COLOR: BLUE / SIZE: 55,"색깔이 너무 예쁘고, 고급스러워요~!!!",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240220,3,COLOR: BEIGE / SIZE: 55,디자인 색상 만족스럽지만 팔길이가 지나치게 길어서 어벙벙해 보입니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240219,5,COLOR: BLUE / SIZE: 55,170cm/57kg /55사이즈 구매했어요 기장 짧지 않고 착용감 편합니다 컬러 유니크해서 캐쥬얼.정장 다 잘어울려요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240218,5,COLOR: BLUE / SIZE: 66,컬러넘이뻐요 봄에 넘이쁠듯해요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240217,3,COLOR: BEIGE / SIZE: 55사이즈약간 커요 (소매길이)핏오버핏이에요두께보통 두께예요,팔 길이가 좀 짧으면 좋겠다는 생각이드네요,약간 커요 (소매길이),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240217,5,COLOR: BLUE / SIZE: 66,사이즈 넉넉하고 가볍고 이뻐요 잘입을게요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240216,5,COLOR: BEIGE / SIZE: 66,"아주 만족합니다 봄, 가을 예쁘게 잘 입을것 같습니다",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240216,5,COLOR: BEIGE / SIZE: 55,잘 받았습니다 만족하고 잘 쓰고 있습니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20240216,5,COLOR: BLUE / SIZE: 66,배송꼼꼼하고 이뻐요!,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231230,5,COLOR: BLUE / SIZE: 66,블루색상넘이뻐요~ 이뻐~~~♡,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231229,4,COLOR: BEIGE / SIZE: 66,좋은가격에 좋은제품구매 했어요~^,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231229,5,COLOR: BEIGE / SIZE: 55사이즈약간 커요 (소매길이)핏적당해요두께보통 두께예요,소매가 길긴하지만 맘에 들어요,약간 커요 (소매길이),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231229,5,COLOR: BLUE / SIZE: 66,예뻐요 실물이 더 예뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231223,5,COLOR: BLUE / SIZE: 55,색상도 예쁘고 너무 짧지않은 기장이라 편하게 잘 입었어요~~^^,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231110,5,COLOR: BEIGE / SIZE: 55,소매가 다소 긴 것 빼고는 만족합니다 추워져서 초봄에 입어야할 것 같아요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231024,5,COLOR: BEIGE / SIZE: 66사이즈약간 커요 (가슴)핏적당해요두께보통 두께예요,옷 고급지고 예뻐요 사이즈는 낭낭한편,약간 커요 (가슴),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20231014,5,COLOR: BEIGE / SIZE: 66,배송도 빠르고 옷도 훨씬 고급스럽고 예뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230930,4,COLOR: BEIGE / SIZE: 55,영해보이진 않고 점잔아보여요 생각보다 화려해요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230924,5,"COLOR: BLUE / SIZE: 66체형168cm60kg사이즈약간 커요 (가슴, 어깨)핏적당해요두께보통 두께예요",색상이 유니크해서 이쁩니다 청바지 검은바지 다 잘어울리네요,"약간 커요 (가슴, 어깨)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230923,5,COLOR: BLUE / SIZE: 66,노란빛 많이 사시는 듯 한데 그 색감의 트위드가 있어 블루로 샸어요 이쁘고 사이즈 넉넉해요 편하게 입을 수 있겠어요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230920,5,COLOR: BEIGE / SIZE: 55,여유핏. 소매가 길어요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230920,5,COLOR: BLUE / SIZE: 66,전부터 사고싶었는데 품절이라 못구했어요. 리오던 된것같아 얼른 샀어요. 색감 완전 영롱 사이즈는살찐66에게도 낙낙합니다,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230918,4,COLOR: BEIGE / SIZE: 55,하객룩으로 구매했는데 이쁘네요~ 자켓만으로 포인트가 되요^^,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230914,5,COLOR: BEIGE / SIZE: 66,통통66인데 66이 여유있어요 소매가 조금 길고 어깨패드가 있습니당 옷이 은은한 펄사땜에 고급져보이고 색감 이쁘네오 가을 봄 다 잘 입을거 같아오,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230913,5,COLOR: BEIGE / SIZE: 66,주머니가 가짜라 아쉽지만 옷 자체는 너무 예뻐요 비오고 나면 선선해 진다고 하니 이제 입기 좋은 시기가 될거 같아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230613,5,COLOR: BEIGE / SIZE: 55,옷 자체가 고급스럽고 예쁩니다..주위에서 다들 예쁘다고 했어요ㅡ네이비도있으면 사고 싶어요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230502,5,COLOR: BEIGE / SIZE: 66핏적당해요사이즈많이 커요 (소매길이)두께얇아요,입을수록 편하고 맘에 듭니다,많이 커요 (소매길이),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230426,5,COLOR: BEIGE / SIZE: 66,아주좋아요 아주좋아요 아주좋아요 아주좋아요 아주좋아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230404,4,COLOR: BEIGE / SIZE: 66,예쁘고 화사해서 봄에입기좋아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230401,5,COLOR: BEIGE / SIZE: 55사이즈약간 커요 (기타)핏적당해요두께얇아요,마른55인데 살짝 넉넉하게 입겠어요. 화면 그대로이고 화사하네요~ 소매가 길어서 저는 수선했어요. 트윌드치고 얇은 편이어서 요즘 입기도 좋아요~ 더워지기전에 부지런히 입을려구요.,약간 커요 (기타),,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230329,5,COLOR: BEIGE / SIZE: 55,색이 매우 고급스러워요 다른 트위드재킷보다 팔통이 넉넉한데 전 그게 더 좋더라구요 단추도 고급스럽고 이쁩니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230328,5,COLOR: BEIGE / SIZE: 66,"이쁘긴한데, 후기 만큼 이쁘진 않아요. 어찌보면 촌스러운듯도 하네요. 요즘 입기 딱 좋은 두께예요. 실제 색상이 더 진해요.",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230328,5,COLOR: BEIGE / SIZE: 55,조용한듯 발랄한 느낌의 옷. 고급짐도 있음 55인데 좀 끼는 느낌. 예쁘다 ㅎ,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230325,4,"COLOR: BEIGE / SIZE: 66핏오버핏이에요사이즈많이 커요 (가슴, 어깨, 소매길이)두께보통 두께예요",사용된 컬러를 직접보니 화려하단 평이 이해되네요,"많이 커요 (가슴, 어깨, 소매길이)",,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230323,5,COLOR: BEIGE / SIZE: 66,베이지가 고급스럽고 예뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230321,5,COLOR: BEIGE / SIZE: 55,첨엔 블루를 구매하고 싶었는데 품절이라 베이지 리뷰보고 다들 예쁘다고 해서 구매하게 되었어요..그런데 정말 사진으로 담지 못할만큼 예쁘네요..사진만 보고 구매해서 이렇게 만족스러운적 드문데요..,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230317,5,COLOR: BEIGE / SIZE: 55,"예뻐요 화사하니 색상이 봄 색상이네요 금사도 섞여서 반짝반짝 더 화사하네요 55 66 다 입는데 55로 하길 잘 한 것 같아요 더 슬림해보여요 팔도 짧지 않네요 , 올 봄 잘 입겠어요 , 안에 이너도 브이넥으로 입어야 예쁜 것 같네요",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230317,5,COLOR: BEIGE / SIZE: 66,새감을 사진이 다 못 담네요 이뻐요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230316,5,COLOR: BEIGE / SIZE: 55,"깨끗하게 잘 보내주셔서 감사해요! 옷 예쁩니다. 청바지나 원피스에 두루두루 어울리고, 뭔가 세련된 스타일 입니다. 블루가 품절이라 베이지로 구매했지만, 특이하니 예뻐요!",잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230213,5,COLOR: BLUE / SIZE: 66,진짜 색 조합이 너무너무 이쁘고 가볍고 착용감도 좋아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230211,3,COLOR: BLUE / SIZE: 55,좋아요 잘쓰고있습니다 맘에들어요 ㅎㅎ 😂,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230124,3,COLOR: BLUE / SIZE: 55,잘받았습니다 감사합니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230113,5,COLOR: BEIGE / SIZE: 55,영롱하니 넘 이뻐요 봄이 오면 좋겠어요,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230113,5,COLOR: BLUE / SIZE: 55,이쁘네요 봄 가을 적당합니다,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230112,5,COLOR: BEIGE / SIZE: 66,충동구매한것 같아 도착하명 반품해야지 생각했다가 받아보고 나서 그러지 못할 정도로 소장각 입니다!! 팔 품이 좀 큰데 붙는것보다 나아요 트위드치고 편한옷입니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230110,5,COLOR: BEIGE / SIZE: 55,타이트하지 않고 색도 화사하니 예쁘고 잘산것 같습니다,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230104,5,COLOR: BLUE / SIZE: 66,얇은거 찾았거든요 딱 좋아요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230102,4,COLOR: BLUE / SIZE: 55,55사이즈인데 소매도 길도 좀크네요,약간 커요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20230102,5,COLOR: BEIGE / SIZE: 66,사이즈표보니 55 66 별차이없어서 66시켰는데요 딱좋네요~~ 캐쥬얼에도 정장에도 다잘어울릴꺼같구요 생각보다 얇아요 봄이나가을에 춥지않을때입을때좋을듯해요 너무이쁘네요,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20221224,4,COLOR: BEIGE / SIZE: 55,추어서 아직 못입어 봤어요 ^^,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20221214,4,COLOR: BEIGE / SIZE: 55,예쁜 핏이에요. 만족해요.,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20221213,5,COLOR: BEIGE / SIZE: 55,반짝반짝 화려하고 예뻐요. 트위드 치고는 얇은편이네요. 대신 실내에서 일할때 답답하지않고 가벼워서 좋습니다,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
20221212,5,COLOR: BEIGE / SIZE: 55,계속 벼르던 상품 좋은 가격에 사서 좋아요. 근데 저는 올리브 색에 가까운 줄 알았는데 걍 베이지네요 ㅎㅎ,잘 맞아요,,,,[온앤온] 칼라리스 트위드 자켓 NEW4XJ707
